,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
5,99,109,1923,
515,115,105,1931,
730,111,109,1939,
945,108,106,1927,
1144,116,115,1925,
1366,131,109,1928,
1564,99,107,1935,
1762,135,106,1924,
1961,117,107,1942,
2178,137,109,1939,
2384,105,112,1926,
2582,125,107,1933,
2781,126,107,1927,
2980,111,103,1933,
3179,98,106,1933,
3384,134,116,1936,
3583,72,116,1931,
3802,116,105,1934,
4001,101,107,1939,
4200,141,111,1943,
4405,101,109,1934,
4604,109,107,1932,
4803,103,103,1938,
5002,131,107,1929,
5201,110,115,1912,
5406,152,112,1927,
5605,117,101,1916,
5803,97,103,1940,
6002,123,108,1927,
6201,110,105,1940,
6407,116,104,1931,
6605,119,108,1929,
6805,115,107,1940,
7029,127,108,1929,
7228,117,107,1934,
7433,103,108,1926,
7632,102,109,1929,
7830,122,109,1917,
8029,101,106,1934,
8227,120,109,1935,
8433,103,106,1933,
8631,127,106,1935,
8830,108,106,1933,
9029,121,107,1939,
9227,105,112,1938,
9433,116,107,1935,
9631,111,109,1928,
9830,104,107,1923,
10029,113,109,1915,
10228,116,116,1933,
10433,127,111,1930,
10632,116,105,1939,
10831,122,107,1933,
11030,108,107,1939,
11228,119,110,1946,
11434,110,111,1931,
11633,122,118,1940,
11832,117,111,1939,
12030,119,109,1929,
12229,102,108,1939,
12434,116,106,1939,
12633,97,106,1924,
12832,119,104,1939,
13031,109,105,1917,
13229,116,107,1939,
13474,105,105,1939,
13673,125,107,1937,
13872,112,104,1941,
14070,107,105,1918,
14269,100,109,1946,
14475,123,104,1931,
14674,111,103,1942,
14873,140,110,1939,
15071,109,103,1950,
15270,104,108,1942,
15476,107,110,1940,
15675,104,112,1931,
15874,121,117,1939,
16072,109,101,1946,
16271,124,111,1939,
16477,117,111,1941,
16676,104,107,1938,
16875,104,106,1945,
17074,111,103,1928,
17272,108,108,1939,
17478,103,107,1943,
17677,112,93,1943,
17876,100,106,1941,
18075,126,108,1938,
18273,109,103,1963,
18479,121,102,1939,
18678,112,103,1955,
18877,119,101,1944,
19075,102,109,1945,
19274,115,104,1943,
19479,101,106,1945,
19678,123,107,1949,
19877,115,106,1942,
20076,77,103,1947,
20275,108,103,1941,
20480,107,101,1957,
20679,121,105,1944,
20878,127,107,1945,
21077,100,103,1943,
21283,105,106,1946,
21481,111,109,1931,
21680,155,109,1944,
21881,109,108,1929,
22080,137,109,1947,
22286,107,102,1947,
22484,117,104,1944,
22683,133,103,1957,
22882,112,100,1939,
23081,116,104,1941,
23286,101,108,1917,
23485,125,98,1947,
23683,105,102,1939,
23882,107,106,1942,
24081,115,104,1930,
24286,103,101,1947,
24485,116,100,1950,
24684,112,102,1945,
24883,135,101,1942,
25081,112,105,1956,
25288,119,105,1941,
25486,113,103,1940,
25685,119,105,1941,
25884,111,103,1933,
26083,117,107,1943,
26351,110,99,1978,
26549,111,60,1939,
26748,110,100,1933,
26947,120,91,1931,
27146,108,101,1947,
27352,140,102,1943,
27551,101,101,1952,
27749,127,104,1944,
27948,103,100,1947,
28147,127,107,1945,
28353,100,106,1947,
28552,122,104,1942,
28750,127,101,1944,
28950,111,103,1939,
29149,108,122,1946,
29355,120,103,1946,
29553,104,103,1944,
29752,120,105,1949,
29951,118,104,1947,
30150,159,100,1942,
30356,106,103,1945,
30554,111,101,1939,
30753,139,104,1944,
30952,103,100,1949,
31150,115,103,1943,
31357,109,104,1949,
31555,127,104,1939,
31754,105,102,1946,
31953,133,75,1943,
32152,107,104,1941,
32357,111,53,1945,
32556,112,97,1949,
32755,120,100,1945,
32953,121,100,1943,
33152,121,100,1943,
33358,110,99,1925,
33557,119,102,1945,
33756,123,102,1943,
33955,102,105,1949,
34153,124,103,1940,
34359,116,104,1947,
34558,104,103,1959,
34757,119,103,1944,
34955,111,100,1946,
35154,123,105,1950,
35360,117,111,1946,
35558,92,99,1943,
35757,119,100,1942,
35956,101,102,1931,
36155,118,101,1947,
36360,122,99,1946,
36559,108,100,1949,
36757,103,103,1945,
36957,107,98,1975,
37158,101,99,1945,
37366,109,103,1947,
37567,109,94,1940,
37767,119,105,1946,
37968,111,104,1960,
38169,126,102,1951,
38376,146,101,1939,
38577,107,101,1956,
38778,107,103,1935,
38979,107,102,1952,
39180,111,101,1940,
39387,99,100,1943,
39588,106,99,1943,
39789,105,101,1946,
39990,116,140,1947,
40191,109,98,1944,
40399,120,103,1947,
40599,123,100,1943,
40800,109,103,1933,
41001,100,100,1946,
41202,119,86,1971,
41409,107,103,1944,
41610,149,61,1943,
41811,136,91,1947,
42012,119,108,1941,
42213,69,86,1939,
