,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
6,134,117,2045,
516,103,112,2040,
732,120,108,2057,
946,126,111,2041,
1151,125,117,2044,
1366,114,107,2043,
1565,135,115,2035,
1764,104,111,2026,
1963,121,110,2041,
2187,124,110,2027,
2386,92,106,2044,
2585,103,111,2030,
2784,117,114,2045,
2983,150,107,2059,
3189,122,114,2056,
3387,114,106,2045,
3586,117,106,2043,
3806,118,109,2052,
4005,117,108,2024,
4210,116,108,2052,
4409,101,116,2045,
4609,130,104,2053,
4808,118,116,2037,
5007,105,106,2035,
5212,110,112,2039,
5411,115,111,2043,
5610,88,108,2036,
5809,118,110,2039,
6008,108,109,2042,
6213,111,112,2041,
6412,105,117,2045,
6612,107,106,2041,
6811,103,109,2040,
7035,115,109,2042,
7241,102,116,2059,
7440,117,111,2038,
7639,108,111,2040,
7838,137,115,2039,
8036,112,112,2038,
8242,101,112,2045,
8441,124,111,2040,
8641,121,109,2041,
8839,120,115,2039,
9038,128,109,2039,
9244,120,109,2038,
9443,135,109,2037,
9643,108,109,2037,
9842,112,112,2044,
10041,106,109,2043,
10247,116,114,2037,
10446,122,109,2052,
10645,125,109,2040,
10844,117,101,2036,
11043,123,109,2043,
11249,110,107,2037,
11448,103,105,2039,
11647,99,109,2039,
11846,106,108,2040,
12045,110,114,2031,
12250,105,107,1961,
12449,122,85,2039,
12648,134,122,2039,
12847,109,111,2035,
13046,147,112,2037,
13252,117,111,2037,
13490,104,108,2029,
13689,110,105,2035,
13888,111,108,2040,
14094,135,107,2043,
14293,108,109,2033,
14492,108,105,2037,
14692,116,109,2031,
14890,104,107,2039,
15097,109,108,2042,
15296,136,109,2054,
15495,115,110,2039,
15694,131,108,2041,
15893,109,107,1955,
16099,124,107,2041,
16298,133,108,2040,
16497,110,106,2030,
16696,117,105,2036,
16895,101,104,2039,
17101,139,105,2038,
17300,111,107,2037,
17499,103,110,2041,
17698,119,111,2031,
17897,102,108,2066,
18103,117,105,2039,
18302,108,109,2056,
18501,120,105,2039,
18700,121,108,2041,
18899,101,127,2029,
19105,107,107,2029,
19304,107,106,2039,
19503,108,107,2037,
19703,120,107,2029,
19902,99,107,2043,
20108,114,105,2030,
20306,103,110,2024,
20505,104,110,2031,
20706,103,103,2029,
20905,104,107,2040,
21111,135,123,2032,
21310,117,105,2038,
21509,107,105,2028,
21708,104,109,2058,
21907,121,101,2029,
22113,104,101,2004,
22312,115,103,2037,
22511,123,104,2038,
22710,120,102,2029,
22909,95,106,2039,
23115,128,105,2040,
23314,112,107,2027,
23513,114,103,2029,
23712,100,107,2043,
23911,117,103,2029,
24117,116,102,2032,
24316,107,109,1997,
24515,104,106,2034,
24714,109,104,2035,
24913,119,115,2032,
25119,110,103,2034,
25318,131,107,2029,
25517,103,104,2040,
25716,122,99,2022,
25915,116,100,2036,
26121,101,103,2030,
26382,105,104,2027,
26581,119,120,2027,
26780,117,102,2031,
26979,121,104,2028,
27185,122,105,2031,
27384,136,93,2027,
27583,116,103,2029,
27782,121,92,2030,
27981,115,110,2027,
28187,115,100,2039,
28386,117,105,2033,
28585,109,107,2025,
28784,124,101,2035,
28983,100,104,2030,
29189,121,102,2028,
29388,111,108,2027,
29587,107,103,2031,
29786,115,101,2031,
29985,108,105,2029,
30191,118,103,2035,
30389,124,103,2031,
30588,119,108,2029,
30787,128,103,2028,
30986,110,104,2025,
31192,103,101,2023,
31391,112,109,2023,
31590,100,101,2033,
31789,109,99,2029,
31988,117,103,2023,
32194,133,101,2025,
32393,109,104,2035,
32593,121,100,2026,
32791,107,103,2024,
32990,103,102,2032,
33197,120,99,2032,
33395,128,124,2019,
33597,103,99,2027,
33796,119,101,2037,
33995,136,93,2029,
34201,118,105,2035,
34400,102,103,2031,
34599,101,95,2021,
34798,119,101,2029,
34997,85,100,2036,
35202,119,104,2025,
35401,103,100,2026,
35600,104,103,2065,
35799,119,108,2027,
35998,135,108,2027,
36204,107,101,2024,
36403,104,103,2025,
36602,106,103,2058,
36801,95,97,2025,
37001,135,106,2025,
37209,123,103,2020,
37410,122,95,2029,
37611,123,103,2029,
37812,115,102,2028,
38012,121,99,2021,
38220,101,101,2029,
38421,103,103,2030,
38623,110,100,2037,
38824,119,99,2031,
39025,125,99,2031,
39233,124,101,2028,
39434,122,103,2036,
39635,109,101,2029,
39836,118,100,2040,
40037,139,103,2031,
40245,126,101,2028,
40446,125,105,2039,
40647,117,103,2028,
40848,117,105,2031,
41049,135,101,2026,
41257,117,104,2031,
41458,147,99,2035,
41660,115,99,2035,
41861,118,97,2036,
42068,102,101,2036,
42269,105,98,2036,
42470,113,98,2027,
42671,102,100,2040,
42872,103,99,2059,
43080,117,98,2025,
43281,107,100,2027,
43482,116,103,2038,
43683,108,103,2035,
43884,112,111,2036,
44092,123,101,2033,
44293,118,99,2036,
44494,79,94,2035,
44695,148,103,2039,
44896,127,95,2035,
45104,105,117,2025,
45305,100,107,2035,
45506,105,107,2043,
45709,113,108,2041,
45910,113,110,2037,
46118,107,92,2037,
46319,95,97,2040,
46520,117,104,2041,
46721,113,107,2038,
46922,104,103,2037,
47130,115,95,2055,
47331,140,112,2040,
47532,107,105,2037,
47734,119,103,2040,
47935,121,102,2041,
48143,168,57,2043,
48344,136,104,2039,
48545,138,101,2037,
48746,119,103,2031,
48947,99,99,2058,
49155,132,101,2039,
49356,121,102,2038,
49556,111,99,2037,
49758,120,98,2037,
49959,102,99,2037,
50167,111,97,2041,
50368,100,88,2035,
50569,108,99,2043,
50770,107,93,2056,
50971,114,100,2041,
51179,109,98,2043,
51380,109,98,2040,
51581,127,101,2043,
51782,120,103,2037,
51983,133,93,2041,
52325,106,104,2039,
52526,124,99,2054,
52731,113,97,2046,
52932,115,104,2055,
53140,116,99,2057,
53342,99,100,2043,
53542,106,98,2044,
53744,104,93,2070,
53945,111,101,2059,
54153,115,95,2056,
54354,122,104,2055,
54555,120,95,2065,
54756,119,102,2045,
54958,104,109,2053,
55166,137,100,2053,
55367,126,99,2056,
55568,101,91,2045,
55769,94,93,2044,
55971,124,98,2053,
56179,101,96,2054,
56380,93,102,2068,
56581,118,93,2056,
56782,111,102,2060,
56983,121,95,2057,
57192,117,100,2059,
57393,115,98,2041,
57594,123,99,2055,
57795,117,57,2054,
57996,116,97,2057,
58205,97,101,2063,
58406,106,93,2053,
58607,111,93,2057,
58808,116,99,2063,
59009,121,95,2044,
59217,122,93,2052,
59418,118,100,2065,
59619,125,98,2055,
59821,115,93,2056,
60022,112,98,2055,
60229,116,102,2056,
60431,99,103,2055,
60632,127,99,2052,
60833,103,94,2089,
61034,123,105,2044,
61242,159,137,2061,
61444,111,95,2065,
61646,119,100,2057,
61847,120,102,2065,
62049,93,83,2063,
62256,127,101,2067,
62457,121,100,2055,
62658,126,116,2063,
62859,125,95,2057,
63068,105,98,2056,
63269,107,92,2065,
63470,107,104,2045,
63672,133,95,2052,
63872,135,93,2058,
64081,105,98,2054,
64281,113,103,2045,
64482,105,99,2057,
64684,117,93,2053,
64885,114,94,2057,
65092,95,100,2057,
65294,123,94,2055,
65495,124,101,2057,
65697,127,91,2061,
65898,125,119,2059,
66106,109,100,2055,
66307,112,94,2045,
66508,109,101,2017,
66710,102,100,2059,
66912,109,101,2044,
67119,112,94,2043,
67320,120,99,2069,
67521,116,101,2066,
67722,117,96,2060,
67924,105,95,2071,
68132,105,99,2063,
68333,113,102,2063,
68534,118,94,2045,
68736,112,91,2053,
68937,139,100,2060,
69145,104,102,2056,
69346,125,95,2055,
69547,105,97,2040,
69748,100,95,2061,
69949,107,93,2045,
70157,121,99,2056,
70358,111,98,2055,
70560,94,102,2072,
70761,99,104,2057,
70962,109,94,2059,
71170,106,93,2045,
71371,103,94,2118,
71573,109,99,2053,
71774,109,88,2060,
71975,106,95,2055,
72183,125,85,2056,
72384,121,95,2063,
72586,108,93,2059,
72787,102,100,2059,
72988,105,93,2075,
73196,117,92,2055,
73398,103,94,2054,
73599,109,89,2055,
73800,123,93,2055,
74001,110,93,2055,
74209,121,90,2066,
74411,116,103,2124,
74612,110,93,2059,
74813,120,93,2055,
75014,100,93,2058,
75222,113,91,2056,
75423,100,112,2077,
75625,100,92,2055,
75826,115,91,2066,
76027,109,102,2057,
76235,108,92,2056,
76436,127,99,2058,
76638,103,88,2059,
76839,134,91,2057,
77040,125,99,2056,
77248,86,95,2067,
77449,134,102,2053,
77651,104,94,2057,
77852,98,93,2058,
78053,104,99,2078,
78262,117,99,2045,
78463,109,93,2089,
78666,110,95,2053,
78867,108,91,2055,
79074,117,92,2059,
79276,111,95,2057,
79477,117,93,2120,
79678,100,96,2058,
79879,118,101,2056,
80087,114,95,2060,
80288,106,93,2057,
80489,110,93,2045,
80691,101,101,2040,
80892,119,100,2056,
81099,119,94,2056,
81300,109,91,2043,
81502,117,93,2046,
81703,91,103,2039,
81904,131,91,2035,
82112,100,91,2054,
82313,116,91,2056,
82515,119,91,2055,
82716,123,101,2042,
82917,121,99,2057,
83125,106,99,2040,
83326,102,95,2057,
83527,123,97,2070,
83729,126,109,2055,
83930,132,95,2057,
84138,101,94,2054,
84339,117,91,2065,
84540,86,93,2056,
84741,112,94,2041,
84942,109,95,2053,
85150,101,97,2055,
85351,99,93,2054,
85552,102,99,2041,
85754,137,98,2059,
85955,137,91,2039,
86163,105,92,2043,
86365,117,91,2058,
86566,103,91,2056,
86767,108,91,2037,
86968,108,89,2054,
87176,110,89,2045,
87377,109,95,2055,
87580,120,95,2045,
87781,120,92,2046,
87982,101,94,2044,
88190,122,99,2045,
88391,110,93,2039,
88593,109,94,2037,
88794,110,98,2038,
88995,100,88,2037,
89203,120,93,2055,
89404,135,102,2045,
89606,101,96,2029,
89807,101,99,2029,
90008,118,93,2039,
90216,112,94,2040,
90417,121,89,2041,
90618,107,93,2038,
90819,80,86,2039,
91020,91,93,2041,
91229,115,92,2030,
91430,106,90,2039,
91632,116,98,2043,
91833,117,92,2031,
92034,85,88,2042,
92242,116,92,2032,
92443,121,93,2035,
92646,103,99,2031,
92847,115,96,2031,
93048,116,91,2035,
93256,107,93,2043,
93457,99,93,2042,
93659,58,91,2034,
93860,103,94,2032,
94068,120,94,2039,
94269,121,95,2035,
94470,104,101,2029,
94672,110,107,2029,
94873,125,95,2031,
95081,102,91,2033,
95282,104,91,2029,
95483,102,91,2028,
95685,111,94,2029,
95886,91,111,2037,
96094,101,95,2071,
96295,99,92,2030,
96497,106,88,2036,
96698,133,93,2029,
96899,115,91,2025,
97107,125,96,2026,
97308,119,94,2029,
97509,107,91,2026,
97711,115,93,2031,
97912,116,97,2021,
98120,114,91,2023,
98321,107,111,2024,
98522,105,93,2028,
98724,104,89,2019,
98925,112,84,2023,
99133,124,87,2025,
99334,107,91,2025,
99535,95,93,2021,
99737,123,91,2020,
99938,101,89,2028,
100146,109,103,2009,
100347,103,91,2025,
100548,93,93,2027,
100749,104,95,2019,
100950,108,91,2026,
101158,111,100,2011,
101359,104,99,2024,
101561,91,92,2023,
101762,99,100,2020,
101963,112,92,2019,
102171,105,91,2022,
102372,116,88,2023,
102574,127,91,2022,
102775,119,92,2019,
102976,119,99,2020,
103184,121,94,2020,
103385,115,93,2015,
103587,108,93,2012,
103788,112,93,2009,
103988,118,91,2015,
104522,105,94,2054,
104723,116,94,2008,
104924,106,95,2010,
105133,103,75,2009,
105334,139,109,2011,
105535,113,89,2020,
105736,106,93,2013,
105937,99,99,2019,
106145,123,94,1994,
106347,99,91,2004,
106548,104,91,1977,
106749,107,93,2027,
106950,117,95,2007,
107158,115,91,2005,
107359,94,95,2015,
107560,115,93,1995,
107762,119,91,1998,
107963,119,93,1999,
108171,121,93,2001,
108372,126,91,1995,
108574,104,91,2003,
108775,97,152,1993,
108976,127,92,1995,
109184,105,91,1996,
109385,104,92,2005,
109587,104,101,1964,
109788,106,91,2015,
109989,105,96,1991,
110197,103,99,1971,
110398,105,91,1989,
110600,119,84,1988,
110801,90,77,1992,
111002,123,89,1993,
111210,96,95,2005,
111411,101,91,1983,
111613,139,94,1987,
111814,104,93,1981,
112015,125,93,1983,
112223,110,90,1989,
112424,110,89,1982,
112626,124,93,1981,
112827,106,91,1982,
113028,106,86,1981,
113236,171,71,1975,
113438,104,89,1972,
113639,91,96,1964,
113840,121,95,1967,
114041,121,85,1967,
114249,176,117,1972,
114450,109,91,1965,
114652,111,93,1961,
114853,117,91,1960,
115054,119,95,1961,
115262,119,93,1966,
115464,102,75,1964,
115665,121,102,1965,
115866,120,95,1957,
116074,100,91,1949,
116275,101,89,1948,
116476,103,92,1951,
116678,106,88,1963,
116879,132,91,1953,
117087,97,92,1958,
117288,96,91,1959,
117489,103,71,1955,
117691,107,95,1947,
117892,114,90,1977,
118100,98,93,1956,
118301,106,91,1945,
118502,73,93,1948,
118704,95,92,1940,
118905,97,88,1948,
119113,116,89,1946,
119314,103,91,1931,
119515,119,107,1942,
119717,134,76,1945,
119918,103,91,1944,
120126,147,102,1935,
120327,110,91,1943,
120528,99,92,1942,
120730,101,91,1937,
120931,105,95,1934,
121139,103,89,1935,
121340,108,94,1945,
121541,135,92,1939,
121742,101,89,1938,
121943,88,92,1934,
122151,108,87,1932,
122352,102,87,1939,
122553,122,114,1938,
122755,109,91,1927,
122956,105,102,1931,
123164,104,91,1913,
123365,107,93,1935,
123567,109,90,1940,
123768,122,92,1927,
123969,109,90,1933,
124177,107,91,1919,
124378,103,91,1931,
124580,108,91,1933,
124782,93,94,1919,
124983,106,91,1935,
